Orthogroup_ID	GF_ClustertGene_Group	Cluster_function	repeat_correlation_correlation_coeff	repeat_correlation_p-value	repeat_correlation_sig_after_multiple_testing	GS_correlation_correlation_coeff	GS_correlation_p-value	GS_correlation_sig_after_multiple_testing	Gene_Name	D_melanogaster	I_luminosus	P_pyralis	C_septempunctata	A_verrucosus	T_castaneum	Z_morio	T_molitor	D_ponderosae	R_ferrugineus	A_obtectus	B_siliquastri	C_chinensis	C_maculatus	max_delta_GF	transcript_ID_native	Flybase	Flybase_summary
N0.HOG0004415	None	None	0.07251137838120374	0.8227991261167644	n	0.23203641081985196	0.46802972364550155	n	crossveinless d (from API summary)	1	4	2	1	1	1	6	2	1	1	1	1	1	1	5	rna-NM_169676.2	FBgn0265048	The gene crossveinless d is referred to in FlyBase by the symbol Dmel\cv-d (CG31150, FBgn0265048). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:15844466..15853581. Its molecular function is described by: BMP binding; lipid transporter activity; heparan sulfate proteoglycan binding. It is involved in the biological process described with: positive regulation of BMP signaling pathway; imaginal disc-derived wing vein specification; lipid transport. 26 alleles are reported. The phenotypes of these alleles manifest in: anterior crossvein; posterior crossvein; wing margin. The phenotypic classes of alleles include: fertile; visible; viable.
N0.HOG0004729	None	None	0.2657342657342658	0.40383308831471165	n	0.5944055944055945	0.04152149441031855	n	Myosin binding subunit (from API summary)	1	1	1	1	1	1	1	1	1	1	1	1	1	6	5	rna-NM_001259857.2	FBgn0005536	The gene Myosin binding subunit is referred to in FlyBase by the symbol Dmel\Mbs (CG32156, FBgn0005536). It is a protein_coding_gene from Dmel. It has 18 annotated transcripts and 18 polypeptides (all unique). Gene sequence location is 3L:16051959..16082026. Its molecular function is described by: myosin phosphatase regulator activity; protein kinase binding; enzyme inhibitor activity. It is involved in the biological process described with 8 unique terms, many of which group under: cellular component organization or biogenesis; regulation of cellular process; rhythmic behavior; imaginal disc-derived wing morphogenesis; embryonic development via the syncytial blastoderm. 52 alleles are reported. The phenotypes of these alleles manifest in: cellular anatomical structure; cell cortex; larval segment; neuron projection; larval neuroblast. The phenotypic classes of alleles include: lethal; increased mortality; phenotype; increased mortality during development. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of moderate expression.  Peak expression observed at stages throughout embryogenesis, during late larval stages, at stages throughout the pupal period, in stages of adults of both sexes.
N0.HOG0005307	Gene Group 31	chromatin organization and transcription regulation	-0.03502632341691732	0.9139432528752413	n	0.11558686727582713	0.7205545635404205	n	uncharacterized protein(CG10366)	1	1	1	1	1	1	1	1	1	2	1	2	4	4	3	rna-NM_136151.3	FBgn0032814	This gene is referred to in FlyBase by the symbol Dmel\CG10366 (FBgn0032814). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2L:19584235..19586440. Its molecular function is described by: zinc ion binding; DNA binding. It is involved in the biological process described with: positive regulation of transcription by RNA polymerase II. 12 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of low expression.  Peak expression observed within 00-06 hour embryonic stages, in adult female stages.
N0.HOG0005613	Gene Group 26	glycolysis and early development (and other)	0.02491497653096756	0.9387365198143007	n	0.12101560029327099	0.7079272414616193	n	uncharacterized protein(CG32641)	3	1	1	1	1	1	3	1	1	1	2	2	2	2	2	rna-NM_167352.3	FBgn0052641	This gene is referred to in FlyBase by the symbol Dmel\CG32641 (FBgn0052641). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is X:13184478..13184996. Its molecular function is unknown. The biological processes in which it is involved are not known. One allele is reported. No phenotypic data is available. No phenotypic class data is available. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of low expression.  Peak expression observed within 00-12 hour embryonic stages, during late larval stages, during early pupal stages, in stages of adults of both sexes.
N0.HOG0005786	None	None	-0.15384615384615385	0.6330906812462618	n	-0.02097902097902098	0.9484022252365223	n	None	1	1	1	1	1	1	3	1	1	2	1	2	2	1	2	rna-NM_132241.2	FBgn0030029	This gene is referred to in FlyBase by the symbol Dmel\CG15343 (FBgn0030029). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is X:8272324..8273806. Its molecular function is described by: FMN binding; pyridoxamine phosphate oxidase activity. It is involved in the biological process described with: pyridoxal phosphate biosynthetic process; pyridoxine biosynthetic process. 3 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of very low expression.  Peak expression observed during late larval stages, during early pupal stages.
N0.HOG0006000	None	None	0.7285475270718802	0.00720175094976221	n	0.8231186002975568	0.001004946783874641	n	None	1	1	1	1	1	1	1	1	1	1	2	1	1	4	3	rna-NM_143494.4	FBgn0260759	This gene is referred to in FlyBase by the symbol Dmel\CG42557 (FBgn0260759). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:29933287..29934587. Its molecular function is described by: . It is involved in the biological process described with: cilium organization. 3 alleles are reported. No phenotypic data is available. No phenotypic class data is available. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of moderate expression.  Peak expression observed within 00-18 hour embryonic stages, during late larval stages, at stages throughout the pupal period, in stages of adults of both sexes.  This gene is annotated by FlyBase as a dicistronic gene, meaning that some or all of its transcripts encode two or more polypeptide-coding open reading frames (ORFs) , with each ORF assigned to a different gene.  The distribution of RNA-Seq coverage data amongst the different encoded genes cannot be determined.
N0.HOG0006995	Gene Group 31	chromatin organization and transcription regulation	0.29004551352481495	0.3604571272621032	n	0.5438353378590279	0.06758713970187623	n	uncharacterized protein(CG18011)	1	1	1	1	1	1	1	1	1	1	2	1	4	8	7	rna-NM_136715.4	FBgn0033491	This gene is referred to in FlyBase by the symbol Dmel\CG18011 (FBgn0033491). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:10142338..10146206. Its molecular function is described by: DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding. It is involved in the biological process described with: regulation of transcription by RNA polymerase II. 12 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: some die during pupal stage; partially lethal - majority die; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of low expression.  Peak expression observed within 00-18 hour embryonic stages, during early pupal stages, in adult female stages.
N0.HOG0007183	Gene Group 4	Esterase and mating behavior	-0.1377716189242871	0.6693880133068077	n	0.31905006487729637	0.3121040651249244	n	alpha-Esterase-6(alpha-Est6)	1	10	1	1	2	1	1	1	1	2	1	1	1	1	9	rna-NM_079538.3	FBgn0015574	The gene alpha-Esterase-6 is referred to in FlyBase by the symbol Dmel\α-Est6 (CG1108, FBgn0015574). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:7524567..7528777. Its molecular function is described by: carboxylesterase activity. The biological processes in which it is involved are not known. 4 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of extremely low expression.  Peak expression observed in adult male stages.
N0.HOG0007210	None	None	-0.14816194208498978	0.6458461551589187	n	0.0	1.0	n	lectin-33A (from API summary)	1	1	1	1	1	1	1	1	1	13	1	1	1	1	12	rna-NM_001103675.2	FBgn0040096	The gene lectin-33A is referred to in FlyBase by the symbol Dmel\lectin-33A (CG16834, FBgn0040096). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2L:11002072..11002738. Its molecular function is described by: galactose binding; carbohydrate binding. The biological processes in which it is involved are not known. 5 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of extremely low expression.  Peak expression observed in adult male stages.
N0.HOG0008202	None	None	0.055944055944055944	0.8628980736949712	n	0.04895104895104895	0.8799185788786749	n	Senataxin (from API summary)	1	1	1	1	1	1	1	1	1	1	1	1	6	1	5	rna-NM_001144435.2	FBgn0035842	The gene Senataxin is referred to in FlyBase by the symbol Dmel\Setx (CG7504, FBgn0035842). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (all unique). Gene sequence location is 3L:8131429..8137498. Its molecular function is described by: helicase activity; transcription termination site sequence-specific DNA binding; RNA binding; 5'-3' RNA helicase activity. It is involved in the biological process described with: termination of RNA polymerase II transcription. 7 alleles are reported. The phenotype of these alleles manifest in: male germline stem cell. The phenotypic classes of alleles include: viable; female sterile; decreased cell number; female fertile. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of very low expression.  Peak expression observed within 00-06 hour embryonic stages.
N0.HOG0008498	None	None	0.07042428152039987	0.827831199192635	n	-0.08450913782447984	0.7939959959092632	n	Dynein heavy chain at 36C (from API summary)	1	1	1	3	1	1	1	1	1	1	1	1	5	2	4	rna-NM_001382179.1	FBgn0013810	The gene Dynein heavy chain at 36C is referred to in FlyBase by the symbol Dmel\Dhc36C (CG5526, FBgn0013810). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (all unique). Gene sequence location is 2L:17501401..17525515. Its molecular function is described by: dynein light intermediate chain binding; dynein intermediate chain binding; minus-end-directed microtubule motor activity; ATP binding. It is involved in the biological process described with: cilium movement involved in cell motility; sensory perception of sound; microtubule-based movement; flagellated sperm motility. 11 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: abnormal auditory perception; abnormal locomotor behavior; male semi-sterile; viable; abnormal neurophysiology. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of extremely low expression.  Peak expression observed at stages throughout the pupal period, in adult male stages.
N0.HOG0008798	Gene Group 31	chromatin organization and transcription regulation	0.2610409621723334	0.41249631869094106	n	0.5365842000209077	0.07207543088661057	n	Serendipity beta(Sry-beta)	2	1	1	1	1	1	1	1	1	1	2	2	2	6	5	rna-NM_001316522.1	FBgn0003511	The gene Serendipity beta is referred to in FlyBase by the symbol Dmel\Sry-β (CG7938, FBgn0003511). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 3R:30039719..30043071. Its molecular function is described by: DNA binding; RNA polymerase II transcription regulatory region sequence-specific DNA binding; DNA-binding transcription factor activity, RNA polymerase II-specific. It is involved in the biological process described with: regulation of transcription by RNA polymerase II. 12 alleles are reported. The phenotype of these alleles manifest in: wing. The phenotypic classes of alleles include: partially lethal - majority die; viable; visible; some die during pupal stage. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of moderate expression.  Peak expression observed within 00-06 hour embryonic stages.
N0.HOG0008866	Gene Group 26	glycolysis and early development (and other)	0.33355234055353716	0.2893552505936301	n	0.5945933027258705	0.04144076209354325	n	uncharacterized protein(CG31675)	4	1	1	1	1	1	1	1	1	1	2	1	3	5	4	rna-NM_165347.2	FBgn0051675	This gene is referred to in FlyBase by the symbol Dmel\CG31675 (FBgn0051675). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2L:20867755..20869650. Its molecular function is described by: . It is involved in the biological process described with: sleep; regulation of synaptic transmission, cholinergic. 7 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of extremely low expression.  Peak expression observed within 12-24 hour embryonic stages.
N0.HOG0009002	Gene Group 9	 sexual reproduction	-0.11188811188811189	0.729194990751066	n	0.027972027972027972	0.9312343512018808	n	uncharacterized protein(CG42259)	1	4	1	1	1	1	2	1	1	2	1	1	1	1	3	rna-NM_001042791.3	FBgn0266569	This gene is referred to in FlyBase by the symbol Dmel\CG42259 (FBgn0266569). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is X:1046224..1047009. Its molecular function is described by: protein homodimerization activity. It is involved in the biological process described with: response to wounding; hemolymph coagulation. 3 alleles are reported. No phenotypic data is available. No phenotypic class data is available.
N0.HOG0010108	Gene Group 26	glycolysis and early development (and other)	0.04195804195804196	0.8969858708195542	n	-0.37762237762237766	0.22620604493502663	n	uncharacterized protein(CG14275)	2	1	1	1	1	2	2	3	1	1	1	1	1	1	2	rna-NM_135367.3	FBgn0032022	This gene is referred to in FlyBase by the symbol Dmel\CG14275 (FBgn0032022). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 2L:8327456..8332911. Its molecular function is unknown. It is involved in the biological process described with: regulation of synaptic transmission, cholinergic; sleep. 11 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of very low expression.  Peak expression observed within 18-24 hour embryonic stages.
N0.HOG0010122	None	None	-0.006993006993006993	0.9827917689028476	n	0.14685314685314685	0.6487957097846664	n	None	1	1	2	1	1	1	1	3	1	1	1	1	1	7	6	rna-NM_135511.4	FBgn0032193	This gene is referred to in FlyBase by the symbol Dmel\CG5727 (FBgn0032193). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2L:10209853..10210681. Its molecular function is described by: . The biological processes in which it is involved are not known. 7 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: viable; abnormal pain response. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of low expression.  Peak expression observed within 12-18 embryonic stages.
N0.HOG0010520	None	None	-0.29004551352481495	0.3604571272621032	n	-0.02175341351436112	0.9464999715858183	n	G protein-coupled receptor kinase interacting ArfGAP (from API summary)	3	1	1	1	6	1	1	1	1	1	1	1	1	1	5	rna-NM_136755.4	FBgn0033539	The gene G protein-coupled receptor kinase interacting ArfGAP is referred to in FlyBase by the symbol Dmel\Git (CG16728, FBgn0033539). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:10641818..10645427. Its molecular function is described by: small GTPase binding; protein binding; GTPase activator activity; molecular adaptor activity. It is involved in the biological process described with 10 unique terms, many of which group under: localization; regulation of G protein-coupled receptor signaling pathway; protein localization to synapse; establishment of localization in cell; macromolecule localization. 23 alleles are reported. The phenotypes of these alleles manifest in: A1-7 ventral oblique muscle; synapse; larval peripheral nervous system; A1-7 ventral acute muscle cell; cell junction. The phenotypic classes of alleles include: abnormal neuroanatomy; abnormal size; abnormal locomotor behavior; partially lethal - majority die; abnormal neurophysiology. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of moderate expression.  Peak expression observed at stages throughout embryogenesis, during early pupal stages, in adult female stages.
N0.HOG0010775	Gene Group 22	transcription regulation	0.21355694169400766	0.5051242606511095	n	-0.0640670825082023	0.8431946004212494	n	uncharacterized protein(CG12155)	1	1	3	1	1	1	1	1	1	1	1	1	4	3	3	rna-NM_132175.3	FBgn0029957	This gene is referred to in FlyBase by the symbol Dmel\CG12155 (FBgn0029957). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is X:7728755..7731729. Its molecular function is unknown. The biological processes in which it is involved are not known. 9 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of moderate expression.  Peak expression observed within 00-06 hour embryonic stages.
N0.HOG0010822	Gene Group 31	chromatin organization and transcription regulation	-0.2729298933144549	0.39073082997882846	n	-0.07018197256657412	0.8284158044226562	n	uncharacterized protein(CG1663)	1	1	1	1	1	1	1	1	5	6	1	1	1	1	5	rna-NM_136677.3	FBgn0033449	This gene is referred to in FlyBase by the symbol Dmel\CG1663 (FBgn0033449). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:9836985..9838481. Its molecular function is described by: DNA-binding transcription activator activity, RNA polymerase II-specific; DNA-binding transcription repressor activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding. It is involved in the biological process described with: negative regulation of transcription by RNA polymerase II; regulation of transcription by RNA polymerase II. 12 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of low expression.  Peak expression observed within 00-06 hour embryonic stages.
N0.HOG0010885	Gene Group 20	transmembrane transport (olfactory)	0.4518395720782334	0.14031277047271032	n	0.7986001739057148	0.0018404248554876482	n	oskyddad(osy)	1	3	1	1	1	1	1	1	1	2	2	1	1	1	2	rna-NM_001300613.1	FBgn0053970	The gene oskyddad is referred to in FlyBase by the symbol Dmel\osy (CG33970, FBgn0053970). It is a protein_coding_gene from Dmel. It has 3 annotated transcripts and 3 polypeptides (2 unique). Gene sequence location is 3R:26318355..26362588. Its molecular function is described by: ABC-type transporter activity; ATP hydrolysis activity; ATP binding. The biological processes in which it is involved are not known. 15 alleles are reported. The phenotypes of these alleles manifest in: wing; epidermal cell; cytoplasmic vesicle; embryonic/larval cuticle. The phenotypic classes of alleles include: flightless; lethal; abnormal sleep; viable; lethal - all die before end of larval stage; increased mortality during development. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of extremely low expression.  Peak expression observed within 18-24 hour embryonic stages, during early pupal stages.
N0.HOG0010910	Gene Group 22	transcription regulation	0.4350682702872224	0.15750401510460624	n	0.6816069567833151	0.014641746073665321	n	Dpt-YFP repressor by overexpression(Dyro)	1	1	1	1	1	1	1	1	1	1	9	1	1	1	8	rna-NM_001274779.1	FBgn0036152	The gene Dpt-YFP repressor by overexpression is referred to in FlyBase by the symbol Dmel\Dyro (CG6175, FBgn0036152). It is a protein_coding_gene from Dmel. It has 3 annotated transcripts and 3 polypeptides (2 unique). Gene sequence location is 3L:11287936..11295919. Its molecular function is unknown. The biological processes in which it is involved are not known. 16 alleles are reported. The phenotypes of these alleles manifest in: egg; egg chamber. The phenotypic classes of alleles include: lethal - all die before end of prepupal stage; increased mortality; phenotype; increased mortality during development. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of low expression.  Peak expression observed within 00-06 and 12-18 hour embryonic stages, in adult female stages.
N0.HOG0010919	Gene Group 26	glycolysis and early development (and other)	0.14593057682423857	0.6508776410237396	n	0.07474492959290267	0.8174207303894088	n	boudin(bou)	1	1	1	1	1	1	2	1	1	1	1	1	5	1	4	rna-NM_132145.4	FBgn0261284	The gene boudin is referred to in FlyBase by the symbol Dmel\bou (CG14430, FBgn0261284). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is X:6986486..6987188. Its molecular function is unknown. It is involved in the biological process described with: septate junction assembly; sleep; regulation of synaptic transmission, cholinergic; regulation of tube architecture, open tracheal system. 19 alleles are reported. The phenotypes of these alleles manifest in: multicellular structure; organism; anatomical structure; disconnected anatomical group; presumptive embryonic/larval tracheal system. The phenotypic classes of alleles include: some die during embryonic stage; lethal; viable; lethal - all die during embryonic stage. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of moderate expression.  Peak expression observed within 06-18 hour embryonic stages.
N0.HOG0011218	None	None	0.0	1.0	n	0.11558686727582713	0.7205545635404205	n	CTP synthase (from API summary)	1	1	1	1	2	1	3	1	1	1	1	1	3	2	2	rna-NM_001300138.1	FBgn0266452	The gene CTP synthase is referred to in FlyBase by the symbol Dmel\Ctps (CG45070, FBgn0266452). It is a protein_coding_gene from Dmel. It has 3 annotated transcripts and 3 polypeptides (2 unique). Gene sequence location is 3L:15097914..15113003. Its molecular function is described by: CTP synthase activity; identical protein binding. It is involved in the biological process described with: pyrimidine nucleotide biosynthetic process; pyrimidine nucleobase biosynthetic process; larval lymph gland hemopoiesis; CTP biosynthetic process; phospholipid metabolic process. 57 alleles are reported. The phenotypes of these alleles manifest in: cellular anatomical structure; intracellular organelle; organelle; supramolecular polymer; ganglion mother cell. The phenotypic classes of alleles include: fertile; phenotype; abnormal size; increased mortality during development.
N0.HOG0011280	Gene Group 33	mitochondrial translation	0.0	1.0	n	0.11558686727582713	0.7205545635404205	n	mitochondrial translation initiation factor 2(mIF2)	1	1	1	1	1	1	1	1	1	1	1	1	6	2	5	rna-NM_143364.3	FBgn0039588	The gene mitochondrial translation initiation factor 2 is referred to in FlyBase by the symbol Dmel\mIF2 (CG12413, FBgn0039588). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:28542274..28544817. Its molecular function is described by: GTP binding; GTPase activity; translation initiation factor activity; tRNA binding. It is involved in the biological process described with: formation of translation preinitiation complex; mitochondrial translational initiation; mitochondrial translation. 8 alleles are reported. No phenotypic data is available. No phenotypic class data is available. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of low expression.  Peak expression observed at stages throughout embryogenesis, during early larval stages, during late pupal stages, in adult female stages.
N0.HOG0011349	Gene Group 36	uncharacterized	0.20643837697087405	0.5197507165228195	n	0.2562683300328092	0.4213999085391852	n	lethal (2) 05714(l(2)05714)	2	1	5	1	1	1	1	1	1	1	1	1	1	4	4	rna-NM_164605.3	FBgn0010607	The gene lethal (2) 05714 is referred to in FlyBase by the symbol Dmel\l(2)05714 (CG8886, FBgn0010607). It is a protein_coding_gene from Dmel. It has 3 annotated transcripts and 3 polypeptides (2 unique). Gene sequence location is 2L:4970135..4973921. Its molecular function is described by: . It is involved in the biological process described with: . 9 alleles are reported. The phenotypes of these alleles manifest in: myofibril; indirect flight muscle cell; mesonotum; sarcomere. The phenotypic classes of alleles include: visible; viable; flightless; lethal. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of low expression.  Peak expression observed within 06-12 hour embryonic stages.
N0.HOG0011509	None	None	0.41331061631962435	0.1817214774016019	n	0.49387116017853416	0.10270518334647254	n	Leukocyte-antigen-related-like (from API summary)	1	1	1	1	1	1	1	1	1	1	4	1	2	1	3	rna-NM_001273665.1	FBgn0000464	The gene Leukocyte-antigen-related-like is referred to in FlyBase by the symbol Dmel\Lar (CG10443, FBgn0000464). It is a protein_coding_gene from Dmel. It has 7 annotated transcripts and 7 polypeptides (all unique). Gene sequence location is 2L:19586623..19732069. Its molecular function is described by: transmembrane receptor protein tyrosine phosphatase activity; insulin receptor binding; protein tyrosine phosphatase activity; SAM domain binding. It is involved in the biological process described with 19 unique terms, many of which group under: oogenesis; hematopoietic stem cell homeostasis; spermatogenesis; regulation of signaling; photoreceptor cell morphogenesis. 77 alleles are reported. The phenotypes of these alleles manifest in: germarium; cell projection; actin-based cell projection; neuron projection; larval imaginal tissue. The phenotypic classes of alleles include: phenotype; increased mortality; abnormal behavior; semi-sterile. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of low expression.  Peak expression observed within 12-24 hour embryonic stages, at stages throughout the pupal period.
N0.HOG0011866	Gene Group 31	chromatin organization and transcription regulation	0.18914214645135352	0.5560328502017109	n	0.5288974835954515	0.07705239037267651	n	Boundary element-associated factor of 32kD(BEAF-32)	1	1	1	1	1	1	1	1	1	1	1	1	1	8	7	rna-NM_079023.5	FBgn0015602	The gene Boundary element-associated factor of 32kD is referred to in FlyBase by the symbol Dmel\BEAF-32 (CG10159, FBgn0015602). It is a protein_coding_gene from Dmel. It has 3 annotated transcripts and 3 polypeptides (2 unique). Gene sequence location is 2R:14770469..14772630. Its molecular function is described by: protein binding; chromatin insulator sequence binding; DNA binding. It is involved in the biological process described with: chromatin organization; regulation of transcription by RNA polymerase II; oogenesis. 32 alleles are reported. The phenotypes of these alleles manifest in: cellular anatomical structure; adult mesothoracic segment; membraneless organelle; eye-antennal disc; female germline cell. The phenotypic classes of alleles include: fertile; phenotype; modifier of variegation; increased mortality. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of moderate expression.  Peak expression observed within 00-12 hour embryonic stages.
N0.HOG0011923	Gene Group 36	uncharacterized	-0.05800910270496299	0.8578817998209817	n	-0.33355234055353716	0.2893552505936301	n	uncharacterized protein(CG42676)	1	1	6	1	1	2	1	1	1	1	1	1	1	1	5	rna-NM_001299976.1	FBgn0261562	This gene is referred to in FlyBase by the symbol Dmel\CG42676 (FBgn0261562). It is a protein_coding_gene from Dmel. It has 4 annotated transcripts and 4 polypeptides (3 unique). Gene sequence location is 3L:1803107..1806920. Its molecular function is described by: . It is involved in the biological process described with: . 6 alleles are reported. No phenotypic data is available. No phenotypic class data is available. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of low expression.  Peak expression observed at stages throughout embryogenesis, at stages throughout the larval period, at stages throughout the pupal period, in stages of adults of both sexes.
N0.HOG0012011	Gene Group 22	transcription regulation	0.21834391465156391	0.4953923823848684	n	0.3353138689291874	0.28665785786011205	n	uncharacterized protein(CG30403)	1	1	1	1	1	1	1	1	1	1	8	1	1	1	7	rna-NM_166478.4	FBgn0050403	This gene is referred to in FlyBase by the symbol Dmel\CG30403 (FBgn0050403). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:21709895..21711613. Its molecular function is described by: DNA binding. It is involved in the biological process described with: . 16 alleles are reported. The phenotype of these alleles manifest in: trichogen cell. The phenotypic classes of alleles include: lethal; viable; visible. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of very low expression.  Peak expression observed within 00-06 hour embryonic stages, in adult female stages.
N0.HOG0012032	None	None	0.5244755244755246	0.08001937592027475	n	0.5174825174825175	0.08486877113393493	n	None	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	rna-NM_001259859.1	FBgn0262987	This gene is referred to in FlyBase by the symbol Dmel\CG43295 (FBgn0262987). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3L:16105852..16106428. Its molecular function is described by: chromatin binding. It is involved in the biological process described with: mitotic G2 DNA damage checkpoint signaling. No alleles are reported.
N0.HOG0012076	None	None	-0.46234746910330854	0.13018583568230105	n	-0.29772374904379717	0.34729146092788776	n	Sol1 (from API summary)	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	rna-NM_001104286.2	FBgn0085431	The gene Sol1 is referred to in FlyBase by the symbol Dmel\Sol1 (CG34402, FBgn0085431). It is a protein_coding_gene from Dmel. It has 3 annotated transcripts and 3 polypeptides (all unique). Gene sequence location is 3R:12386249..12402902. Its molecular function is described by: channel activator activity. It is involved in the biological process described with: positive regulation of glutamate secretion, neurotransmission; positive regulation of synaptic transmission, glutamatergic; presynaptic modulation of chemical synaptic transmission. 19 alleles are reported. The phenotypes of these alleles manifest in: embryonic/larval neuromuscular junction; muscle cell of A1-7 ventral longitudinal muscle 3. The phenotypic classes of alleles include: fertile; abnormal neurophysiology; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of extremely low expression.  Peak expression observed during late pupal stages.
